Id,Label,name,city,country,icao,latitude,longitude,altitude,timezone,dst,tz database time zone,type,source,weighted indegree,weighted outdegree,Weighted Degree,modularity_class,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stat_inf_class,nodecolor-multimode,giantcomponent,pageranks,eigencentrality
3171,\N,Khunan Phumipol Airport,Tak,Thailand,VTPY,17.2342,99.057899,492,7,U,Asia/Bangkok,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1474,0.000039,0
3172,\N,Khoun Khan Airport,Satun,Thailand,VTSA,6.6614,100.080002,18,7,U,Asia/Bangkok,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1475,0.000039,0
3173,NAW,Narathiwat Airport,Narathiwat,Thailand,VTSC,6.51992,101.742996,16,7,U,Asia/Bangkok,airport,OurAirports,1,1,2,10,1,1,2,9,0.223233,0.235009,0,55,red,0,0.000054,0.000301
3174,KBV,Krabi Airport,Krabi,Thailand,VTSG,8.09912,98.986198,82,7,U,Asia/Bangkok,airport,OurAirports,16,16,32,10,16,16,32,9,0.272305,0.291794,0.000002,55,blue,0,0.000189,0.027266
3175,SGZ,Songkhla Airport,Songkhla,Thailand,VTSH,7.18656,100.608002,12,7,U,Asia/Bangkok,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1476,0.000039,0
3176,PAN,Pattani Airport,Pattani,Thailand,VTSK,6.78546,101.153999,8,7,U,Asia/Bangkok,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1477,0.000039,0
3177,USM,Samui Airport,Ko Samui,Thailand,VTSM,9.54779,100.061997,64,7,U,Asia/Bangkok,airport,OurAirports,18,18,36,10,18,18,36,8,0.284341,0.303489,0.000011,93,blue,0,0.000217,0.024597
3178,\N,Cha Eian Airport,Nakhon Si Thammarat,Thailand,VTSN,8.47115,99.955597,44,7,U,Asia/Bangkok,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1478,0.000039,0
3179,HKT,Phuket International Airport,Phuket,Thailand,VTSP,8.1132,98.316902,82,7,U,Asia/Bangkok,airport,OurAirports,67,71,138,10,67,71,138,8,0.317867,0.349181,0.000198,55,blue,0,0.000638,0.114596
3180,UNN,Ranong Airport,Ranong,Thailand,VTSR,9.77762,98.585503,57,7,U,Asia/Bangkok,airport,OurAirports,1,1,2,10,1,1,2,9,0.223233,0.235009,0,55,red,0,0.000054,0.000301
3181,HDY,Hat Yai International Airport,Hat Yai,Thailand,VTSS,6.93321,100.392998,90,7,U,Asia/Bangkok,airport,OurAirports,6,6,12,10,6,6,12,9,0.272258,0.291584,0,55,blue,0,0.000104,0.007252
3182,TST,Trang Airport,Trang,Thailand,VTST,7.50874,99.6166,67,7,U,Asia/Bangkok,airport,OurAirports,2,2,4,10,2,2,4,9,0.223233,0.235009,0,55,red,0,0.000069,0.000603
3183,UTH,Udon Thani Airport,Udon Thani,Thailand,VTUD,17.3864,102.788002,579,7,U,Asia/Bangkok,airport,OurAirports,6,6,12,10,6,6,12,9,0.26863,0.285954,0,55,red,0,0.000103,0.006304
3184,SNO,Sakon Nakhon Airport,Sakon Nakhon,Thailand,VTUI,17.195101,104.119003,529,7,U,Asia/Bangkok,airport,OurAirports,1,1,2,10,1,1,2,9,0.223233,0.235009,0,55,red,0,0.000054,0.000301
3185,PXR,Surin Airport,Surin,Thailand,VTUJ,14.8683,103.498001,478,7,U,Asia/Bangkok,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1479,0.000039,0
3186,LOE,Loei Airport,Loei,Thailand,VTUL,17.4391,101.722,860,7,U,Asia/Bangkok,airport,OurAirports,1,1,2,10,1,1,2,9,0.223233,0.235009,0,55,red,0,0.000054,0.000301
3187,\N,Khorat Airport,Nakhon Ratchasima,Thailand,VTUN,14.9345,102.079002,729,7,U,Asia/Bangkok,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1480,0.000039,0
3188,\N,Rob Muang Airport,Roi Et,Thailand,VTUR,16.0704,103.646004,459,7,U,Asia/Bangkok,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1481,0.000039,0
3196,DAD,Da Nang International Airport,Danang,Vietnam,VVDN,16.0439,108.198998,33,7,U,Asia/Saigon,airport,OurAirports,33,33,66,10,33,33,66,8,0.289596,0.312472,0.000025,3,blue,0,0.000335,0.041944
3197,\N,Gia Lam Air Base,Hanoi,Vietnam,VVGL,21.040501,105.886002,50,7,U,Asia/Saigon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1482,0.000039,0
3198,\N,Kep Air Base,Kep,Vietnam,VVKP,21.3946,106.261002,55,7,U,Asia/Saigon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1483,0.000039,0
3199,HAN,Noi Bai International Airport,Hanoi,Vietnam,VVNB,21.221201,105.806999,39,7,U,Asia/Saigon,airport,OurAirports,87,87,174,10,87,87,174,8,0.330376,0.361421,0.000695,3,blue,0,0.000939,0.111901
3200,NHA,Nha Trang Air Base,Nhatrang,Vietnam,VVNT,12.2275,109.192001,20,7,U,Asia/Saigon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1484,0.000039,0
3201,HUI,Phu Bai Airport,Hue,Vietnam,VVPB,16.401501,107.703003,48,7,U,Asia/Saigon,airport,OurAirports,4,4,8,10,4,4,8,9,0.252755,0.265991,0,3,red,0,0.000077,0.002862
3204,PQC,Phu Quoc International Airport,Phuquoc,Vietnam,VVPQ,10.1698,103.9931,37,7,U,Asia/Saigon,airport,OurAirports,5,5,10,10,5,5,10,9,0.252775,0.266149,0,3,red,0,0.000105,0.003014
3205,SGN,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,VVTS,10.8188,106.652,33,7,U,Asia/Saigon,airport,OurAirports,108,108,216,10,108,108,216,8,0.337384,0.370531,0.00133,3,blue,0,0.001248,0.126773
3207,VBA,Ann Airport,Ann,Burma,VYAN,19.769199,94.0261,74,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1485,0.000039,0
3208,\N,Anisakan Airport,Anisakan,Burma,VYAS,21.9554,96.406097,3000,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1486,0.000039,0
3209,NYU,Bagan Airport,Bagan,Burma,VYBG,21.178801,94.930199,312,6.5,U,Asia/Rangoon,airport,OurAirports,6,7,13,10,6,7,13,9,0.235965,0.246508,0,69,red,0,0.000122,0.001534
3211,\N,Coco Island Airport,Coco Island,Burma,VYCI,14.1415,93.3685,20,6,U,\N,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1487,0.000039,0
3213,HEH,Heho Airport,Heho,Burma,VYHH,20.747,96.792,3858,6.5,U,Asia/Rangoon,airport,OurAirports,9,7,16,10,9,7,16,9,0.235983,0.246561,0,69,red,0,0.000172,0.001723
3214,HOX,Hommalinn Airport,Hommalin,Burma,VYHL,24.899599,94.914001,534,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1488,0.000039,0
3215,KET,Kengtung Airport,Kengtung,Burma,VYKG,21.301599,99.636002,2798,6.5,U,Asia/Rangoon,airport,OurAirports,1,1,2,10,1,1,2,9,0.235948,0.246245,0,69,red,0,0.000056,0.000061
3217,KYP,Kyaukpyu Airport,Kyaukpyu,Burma,VYKP,19.426399,93.534798,20,6.5,U,Asia/Rangoon,airport,OurAirports,1,1,2,10,1,1,2,9,0.23593,0.246192,0,69,red,0,0.000052,0.000394
3220,LSH,Lashio Airport,Lashio,Burma,VYLS,22.9779,97.752197,2450,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1489,0.000039,0
3221,\N,Lanywa Airport,Lanywa,Burma,VYLY,20.940399,94.822601,175,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1490,0.000039,0
3222,MDL,Mandalay International Airport,Mandalay,Burma,VYMD,21.7022,95.977898,300,6.5,U,Asia/Rangoon,airport,OurAirports,16,17,33,10,16,17,33,9,0.270074,0.289656,0.000065,69,red,0,0.000295,0.010168
3223,MGZ,Myeik Airport,Myeik,Burma,VYME,12.4398,98.621498,75,6.5,U,Asia/Rangoon,airport,OurAirports,2,2,4,10,2,2,4,10,0.190973,0.196643,0.000107,69,blue,0,0.000205,0.000114
3224,MYT,Myitkyina Airport,Myitkyina,Burma,VYMK,25.3836,97.351898,475,6.5,U,Asia/Rangoon,airport,OurAirports,4,4,8,10,4,4,8,9,0.235983,0.246561,0.000107,69,red,0,0.00014,0.000684
3226,MOE,Momeik Airport,Momeik,Burma,VYMO,23.092501,96.645302,600,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1491,0.000039,0
3227,MOG,Mong Hsat Airport,Mong Hsat,Burma,VYMS,20.5168,99.256798,1875,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1492,0.000039,0
3228,\N,Nampong Air Base,Nampong,Burma,VYNP,25.354401,97.295197,459,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1493,0.000039,0
3229,NMS,Namsang Airport,Namsang,Burma,VYNS,20.890499,97.735901,3100,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1494,0.000039,0
3230,PAA,Hpa-N Airport,Hpa-an,Burma,VYPA,16.8937,97.674599,150,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1495,0.000039,0
3232,PBU,Putao Airport,Putao,Burma,VYPT,27.329901,97.4263,1500,6.5,U,Asia/Rangoon,airport,OurAirports,1,1,2,10,1,1,2,10,0.190939,0.196443,0,69,blue,0,0.000069,0.000061
3233,PRU,Pyay Airport,Pyay,Burma,VYPY,18.824499,95.265999,120,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1496,0.000039,0
3234,\N,Shante Air Base,Shante,Burma,VYST,20.9417,95.914497,630,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1497,0.000039,0
3235,AKY,Sittwe Airport,Sittwe,Burma,VYSW,20.1327,92.872597,27,6.5,U,Asia/Rangoon,airport,OurAirports,3,3,6,10,3,3,6,9,0.235948,0.24635,0,69,red,0,0.000099,0.000847
3236,SNW,Thandwe Airport,Thandwe,Burma,VYTD,18.460699,94.300102,20,6.5,U,Asia/Rangoon,airport,OurAirports,2,2,4,10,2,2,4,9,0.235948,0.24635,0,69,red,0,0.00008,0.000455
3237,THL,Tachileik Airport,Tachilek,Burma,VYTL,20.483801,99.935402,1280,6.5,U,Asia/Rangoon,airport,OurAirports,4,5,9,10,4,5,9,9,0.236,0.246719,0.000053,69,red,0,0.000102,0.000698
3238,\N,Taungoo Airport,Taungoo,Burma,VYTO,19.0313,96.401199,160,6.5,U,Asia/Rangoon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1498,0.000039,0
3239,RGN,Yangon International Airport,Yangon,Burma,VYYY,16.907301,96.133202,109,6.5,U,Asia/Rangoon,airport,OurAirports,50,49,99,10,50,49,99,8,0.30875,0.333473,0.001224,69,blue,0,0.00075,0.060777
3240,UPG,Hasanuddin International Airport,Ujung Pandang,Indonesia,WAAA,-5.06163,119.554001,47,8,N,Asia/Makassar,airport,OurAirports,53,53,106,10,53,53,106,9,0.268471,0.290031,0.00084,93,blue,0,0.000998,0.018996
3241,BIK,Frans Kaisiepo Airport,Biak,Indonesia,WABB,-1.19002,136.108002,46,9,N,Asia/Jayapura,airport,OurAirports,4,4,8,10,4,4,8,10,0.211748,0.221782,0,93,red,0,0.000123,0.000564
3242,NBX,Nabire Airport,Nabire,Indonesia,WABI,-3.36818,135.496002,20,9,N,Asia/Jayapura,airport,OurAirports,3,3,6,10,3,3,6,10,0.196243,0.204007,0.000035,93,blue,0,0.000119,0.000234
3243,TIM,Moses Kilangin Airport,Timika,Indonesia,WABP,-4.52828,136.886993,103,9,N,Asia/Jayapura,airport,OurAirports,4,4,8,10,4,4,8,9,0.235264,0.248428,0,93,blue,0,0.000117,0.001007
3244,DJJ,Sentani International Airport,Jayapura,Indonesia,WAJJ,-2.57695,140.516007,289,9,N,Asia/Jayapura,airport,OurAirports,18,17,35,10,18,17,35,9,0.243855,0.258369,0.000403,93,red,0,0.000516,0.004051
3245,WMX,Wamena Airport,Wamena,Indonesia,WAJW,-4.10251,138.957001,5085,9,N,Asia/Jayapura,airport,OurAirports,1,1,2,10,1,1,2,10,0.19606,0.203175,0,93,blue,0,0.000065,0.00009
3246,MKQ,Mopah Airport,Merauke,Indonesia,WAKK,-8.52029,140.417999,10,9,N,Asia/Jayapura,airport,OurAirports,3,3,6,10,3,3,6,10,0.19606,0.203175,0,93,blue,0,0.000116,0.000269
3247,GTO,Jalaluddin Airport,Gorontalo,Indonesia,WAMG,0.637119,122.849998,105,8,N,Asia/Makassar,airport,OurAirports,4,4,8,10,4,4,8,10,0.21172,0.221703,0,93,red,0,0.000104,0.00071
3249,PLW,Mutiara Airport,Palu,Indonesia,WAML,-0.918542,119.910004,284,8,N,Asia/Makassar,airport,OurAirports,7,8,15,10,7,8,15,9,0.243705,0.257421,0,93,red,0,0.000131,0.002763
3250,MDC,Sam Ratulangi Airport,Manado,Indonesia,WAMM,1.54926,124.926002,264,8,N,Asia/Makassar,airport,OurAirports,21,21,42,10,21,21,42,9,0.266953,0.285866,0.000412,93,blue,0,0.000428,0.012052
3251,PSJ,Kasiguncu Airport,Poso,Indonesia,WAMP,-1.41675,120.657997,174,8,N,Asia/Makassar,airport,OurAirports,1,1,2,10,1,1,2,10,0.211663,0.221387,0,93,red,0,0.000055,0.000193
3252,OTI,Pitu Airport,Morotai Island,Indonesia,WAMR,2.04599,128.324997,49,9,N,Asia/Jayapura,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1499,0.000039,0
3253,TTE,Sultan Khairun Babullah Airport,Ternate,Indonesia,WAMT,0.831414,127.380997,49,9,N,Asia/Jayapura,airport,OurAirports,8,8,16,10,8,8,16,9,0.243668,0.257237,0,93,red,0,0.000159,0.002812
3254,LUW,Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,WAMW,-1.03892,122.772003,56,8,N,Asia/Makassar,airport,OurAirports,2,2,4,10,2,2,4,10,0.211663,0.221387,0,93,red,0,0.000071,0.000385
3256,AMQ,"Pattimura Airport, Ambon",Ambon,Indonesia,WAPP,-3.71026,128.089004,33,9,N,Asia/Jayapura,airport,OurAirports,14,14,28,10,14,14,28,9,0.243912,0.258501,0.000431,93,red,0,0.000356,0.004316
3257,FKQ,Fakfak Airport,Fak Fak,Indonesia,WASF,-2.92019,132.266998,462,9,N,Asia/Jayapura,airport,OurAirports,4,3,7,10,4,3,7,11,0.17492,0.181163,0.000019,93,blue,0,0.000148,0.000273
3258,KNG,Kaimana Airport,Kaimana,Indonesia,WASK,-3.64452,133.695999,19,9,N,Asia/Jayapura,airport,OurAirports,2,3,5,10,2,3,5,10,0.196182,0.203744,0.000001,93,blue,0,0.000115,0.000117
3259,BXB,Babo Airport,Babo,Indonesia,WASO,-2.53224,133.438995,10,9,N,Asia/Jayapura,airport,OurAirports,1,1,2,10,1,1,2,11,0.174843,0.18061,0,93,blue,0,0.000067,0.000065
3260,MKW,Rendani Airport,Manokwari,Indonesia,WASR,-0.891833,134.048996,23,9,N,Asia/Jayapura,airport,OurAirports,7,7,14,10,7,7,14,10,0.211862,0.222519,0.000016,93,red,0,0.000226,0.000649
3261,SOQ,Dominique Edward Osok Airport,Sorong,Indonesia,WAXX,-0.894,131.287,10,9,N,Asia/Jayapura,airport,OurAirports,8,8,16,10,8,8,16,10,0.211876,0.222677,0.000146,93,red,0,0.000264,0.000848
3262,BTU,Bintulu Airport,Bintulu,Malaysia,WBGB,3.12385,113.019997,74,8,N,Asia/Kuala_Lumpur,airport,OurAirports,7,7,14,10,7,7,14,9,0.261096,0.27742,0,93,red,0,0.000125,0.00402
3263,KCH,Kuching International Airport,Kuching,Malaysia,WBGG,1.4847,110.347,89,8,N,Asia/Kuala_Lumpur,airport,OurAirports,25,25,50,10,25,25,50,9,0.267314,0.286566,0.000085,93,blue,0,0.00037,0.018062
3264,LMN,Limbang Airport,Limbang,Malaysia,WBGJ,4.8083,115.010002,14,8,N,Asia/Kuala_Lumpur,airport,OurAirports,1,1,2,10,1,1,2,10,0.21557,0.224486,0,93,red,0,0.000058,0.000119
3265,MUR,Marudi Airport,Marudi,Malaysia,WBGM,4.17898,114.329002,103,8,N,Asia/Kuala_Lumpur,airport,OurAirports,5,5,10,10,5,5,10,10,0.215629,0.225118,0,93,red,0,0.000222,0.000347
3266,MYY,Miri Airport,Miri,Malaysia,WBGR,4.32201,113.986999,59,8,N,Asia/Kuala_Lumpur,airport,OurAirports,24,24,48,10,24,24,48,9,0.274787,0.294718,0.000698,93,blue,0,0.000554,0.00908
3267,SBW,Sibu Airport,Sibu,Malaysia,WBGS,2.2616,111.985001,122,8,N,Asia/Kuala_Lumpur,airport,OurAirports,9,9,18,10,9,9,18,9,0.26116,0.277657,0,93,red,0,0.000147,0.005643
3268,LDU,Lahad Datu Airport,Lahad Datu,Malaysia,WBKD,5.03225,118.323998,45,8,N,Asia/Kuala_Lumpur,airport,OurAirports,1,1,2,10,1,1,2,9,0.228404,0.23927,0,93,red,0,0.00005,0.000419
3269,BKI,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,WBKK,5.93721,116.051002,10,8,N,Asia/Kuala_Lumpur,airport,OurAirports,52,52,104,10,52,52,104,8,0.295988,0.321665,0.000521,93,blue,0,0.000654,0.065876
3270,LBU,Labuan Airport,Labuan,Malaysia,WBKL,5.30068,115.25,101,8,N,Asia/Kuala_Lumpur,airport,OurAirports,4,4,8,10,4,4,8,9,0.261009,0.277025,0,93,red,0,0.000086,0.0036
3271,TWU,Tawau Airport,Tawau,Malaysia,WBKW,4.32016,118.127998,57,8,N,Asia/Kuala_Lumpur,airport,OurAirports,7,7,14,10,7,7,14,9,0.260966,0.277104,0.000001,93,red,0,0.000122,0.004152
3272,BWN,Brunei International Airport,Bandar Seri Begawan,Brunei,WBSB,4.9442,114.928001,73,8,U,Asia/Brunei,airport,OurAirports,23,23,46,10,23,23,46,8,0.295518,0.31995,0.000047,93,blue,0,0.000267,0.03132
3273,PKU,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,WIBB,0.460786,101.445,102,7,N,Asia/Jakarta,airport,OurAirports,18,18,36,10,18,18,36,9,0.267472,0.286108,0.000002,93,blue,0,0.000226,0.01534
3274,DUM,Pinang Kampai Airport,Dumai,Indonesia,WIBD,1.60919,101.433998,55,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1500,0.000039,0
3275,CGK,Soekarno-Hatta International Airport,Jakarta,Indonesia,WIII,-6.12557,106.655998,34,7,N,Asia/Jakarta,airport,OurAirports,182,185,367,10,182,185,367,8,0.321679,0.354848,0.003121,93,blue,0,0.002193,0.145431
3276,GNS,Binaka Airport,Gunung Sitoli,Indonesia,WIMB,1.16638,97.704697,20,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1501,0.000039,0
3277,AEG,Aek Godang Airport,Padang Sidempuan,Indonesia,WIME,1.4001,99.430496,922,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1502,0.000039,0
3278,PDG,Minangkabau International Airport,Padang,Indonesia,WIPT,-0.786917,100.280998,18,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1503,0.000039,0
3279,MES,Soewondo Air Force Base,Medan,Indonesia,WIMK,3.559167,98.671111,114,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1504,0.000039,0
3280,FLZ,Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,WIMS,1.55594,98.888901,33,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1505,0.000039,0
3281,NPO,Nanga Pinoh Airport,Nangapinoh,Indonesia,WIOG,-0.348869,111.748001,123,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1506,0.000039,0
3282,KTG,Ketapang(Rahadi Usman) Airport,Ketapang,Indonesia,WIOK,-1.81664,109.962997,46,7,N,Asia/Jakarta,airport,OurAirports,2,2,4,10,2,2,4,10,0.196145,0.203417,0,93,blue,0,0.000075,0.000144
3284,PNK,Supadio Airport,Pontianak,Indonesia,WIOO,-0.150711,109.403999,10,7,N,Asia/Jakarta,airport,OurAirports,6,6,12,10,6,6,12,9,0.243837,0.257632,0.000077,93,red,0,0.000126,0.003089
3287,DJB,Sultan Thaha Airport,Jambi,Indonesia,WIPA,-1.63802,103.643997,82,7,N,Asia/Jakarta,airport,OurAirports,6,6,12,10,6,6,12,9,0.243499,0.256658,0,93,red,0,0.000105,0.003897
3288,BKS,Fatmawati Soekarno Airport,Bengkulu,Indonesia,WIPL,-3.8637,102.338997,50,7,N,Asia/Jakarta,airport,OurAirports,5,5,10,10,5,5,10,9,0.243499,0.256658,0,93,red,0,0.000092,0.003785
3289,PLM,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,WIPP,-2.89825,104.699997,49,7,N,Asia/Jakarta,airport,OurAirports,13,14,27,10,13,14,27,9,0.267676,0.286661,0.000003,93,blue,0,0.000175,0.013438
3291,RGT,Japura Airport,Rengat,Indonesia,WIPR,-0.352808,102.334999,62,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1507,0.000039,0
3292,LSX,Lhok Sukon Airport,Lhok Sukon,Indonesia,WITL,5.06951,97.259201,28,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1508,0.000039,0
3294,BTJ,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,WITT,5.522872,95.420637,65,7,N,Asia/Jakarta,airport,OurAirports,5,5,10,10,5,5,10,9,0.261505,0.277857,0,93,red,0,0.000087,0.003965
3295,\N,Kluang Airport,Kluang,Malaysia,WMAP,2.04139,103.306999,150,8,N,Asia/Kuala_Lumpur,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1509,0.000039,0
3296,AOR,Sultan Abdul Halim Airport,Alor Setar,Malaysia,WMKA,6.18967,100.398003,15,8,N,Asia/Kuala_Lumpur,airport,OurAirports,5,5,10,10,5,5,10,9,0.260837,0.276472,0,93,red,0,0.000093,0.003419
3297,BWH,Butterworth Airport,Butterworth,Malaysia,WMKB,5.46592,100.390999,11,8,N,Asia/Kuala_Lumpur,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1510,0.000039,0
3298,KBR,Sultan Ismail Petra Airport,Kota Bahru,Malaysia,WMKC,6.16685,102.292999,16,8,N,Asia/Kuala_Lumpur,airport,OurAirports,14,14,28,10,14,14,28,9,0.267044,0.285302,0,93,blue,0,0.00019,0.007572
3299,KUA,Kuantan Airport,Kuantan,Malaysia,WMKD,3.77539,103.209,58,8,N,Asia/Kuala_Lumpur,airport,OurAirports,5,5,10,10,5,5,10,9,0.266684,0.284117,0,93,blue,0,0.000084,0.006863
3300,KTE,Kerteh Airport,Kerteh,Malaysia,WMKE,4.53722,103.427002,18,8,N,Asia/Kuala_Lumpur,airport,OurAirports,2,2,4,10,2,2,4,10,0.210257,0.218838,0,93,red,0,0.000064,0.000237
3301,\N,Simpang Airport,Simpang,Malaysia,WMKF,3.11225,101.703003,111,8,N,Asia/Kuala_Lumpur,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1511,0.000039,0
3302,IPH,Sultan Azlan Shah Airport,Ipoh,Malaysia,WMKI,4.56797,101.092003,130,8,N,Asia/Kuala_Lumpur,airport,OurAirports,2,2,4,10,2,2,4,9,0.265587,0.281953,0,93,blue,0,0.000056,0.004734
3303,JHB,Senai International Airport,Johor Bahru,Malaysia,WMKJ,1.64131,103.669998,135,8,N,Asia/Kuala_Lumpur,airport,OurAirports,18,18,36,10,18,18,36,9,0.262068,0.280122,0.000001,93,red,0,0.000251,0.006622
3304,KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,WMKK,2.74558,101.709999,69,8,N,Asia/Kuala_Lumpur,airport,OurAirports,255,255,510,10,255,255,510,8,0.352568,0.394933,0.002783,93,blue,0,0.002572,0.258358
3305,LGK,Langkawi International Airport,Langkawi,Malaysia,WMKL,6.32973,99.728699,29,8,N,Asia/Kuala_Lumpur,airport,OurAirports,17,17,34,10,17,17,34,9,0.266886,0.284749,0,93,blue,0,0.000205,0.019676
3306,MKZ,Malacca Airport,Malacca,Malaysia,WMKM,2.26336,102.251999,35,8,N,Asia/Kuala_Lumpur,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1512,0.000039,0
3307,TGG,Sultan Mahmud Airport,Kuala Terengganu,Malaysia,WMKN,5.38264,103.102997,21,8,N,Asia/Kuala_Lumpur,airport,OurAirports,7,7,14,10,7,7,14,9,0.266998,0.284907,0,93,blue,0,0.000122,0.005904
3308,PEN,Penang International Airport,Penang,Malaysia,WMKP,5.29714,100.277,11,8,N,Asia/Kuala_Lumpur,airport,OurAirports,42,42,84,10,42,42,84,8,0.289411,0.312309,0.000018,93,blue,0,0.000474,0.042492
3309,UAI,Suai Airport,Suai,East Timor,WPDB,-9.30331,125.287003,96,9,U,Asia/Dili,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1513,0.000039,0
3310,DIL,Presidente Nicolau Lobato International Airport,Dili,East Timor,WPDL,-8.5464,125.526001,154,9,U,Asia/Dili,airport,OurAirports,4,4,8,7,4,4,8,9,0.266571,0.283844,0,71,blue,0,0.000089,0.003457
3311,BCH,Cakung Airport,Baucau,East Timor,WPEC,-8.48903,126.401001,1771,9,U,Asia/Dili,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1514,0.000039,0
3312,\N,Sembawang Air Base,Sembawang,Singapore,WSAG,1.42526,103.813003,86,8,N,Asia/Singapore,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1515,0.000039,0
3313,QPG,Paya Lebar Air Base,Paya Lebar,Singapore,WSAP,1.36042,103.910004,65,8,N,Asia/Singapore,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1516,0.000039,0
3314,TGA,Tengah Air Base,Tengah,Singapore,WSAT,1.38726,103.709,50,8,N,Asia/Singapore,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1517,0.000039,0
3315,XSP,Seletar Airport,Singapore,Singapore,WSSL,1.41695,103.867996,36,8,N,Asia/Singapore,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1518,0.000039,0
3316,SIN,Singapore Changi Airport,Singapore,Singapore,WSSS,1.35019,103.994003,22,8,N,Asia/Singapore,airport,OurAirports,409,405,814,10,409,405,814,8,0.36159,0.407289,0.007422,93,red,0,0.004122,0.403495
3317,ACF,Brisbane Archerfield Airport,Brisbane,Australia,YBAF,-27.570299,153.007996,63,10,O,Australia/Brisbane,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,1519,0.000039,0
